,isComment,repliesTo,tweet_id,text,date,username,retweeted_status,retweet_count,likes
1447242638114000898,True,bobsaget,1447165588078538753,@bobsaget You too Bob!,2021-10-10 16:48:28+00:00,CarterBays,False,0,4
1447242228116725768,True,bobsaget,1447165588078538753,@bobsaget Back at ya😊,2021-10-10 16:46:50+00:00,GGretzin,False,0,0
1447242192335089672,True,bobsaget,1447165588078538753,@bobsaget Happy Sunday to you kind sir. https://t.co/umyn0w5xZv,2021-10-10 16:46:41+00:00,idielaughing1,False,0,0
1447239049081720840,True,bobsaget,1447165588078538753,@bobsaget 🎶 I don’t do negative 🎶,2021-10-10 16:34:12+00:00,liltempo,False,0,1
1447238842906333186,True,bobsaget,1447165588078538753,"@bobsaget Thank You, Bob! You too!",2021-10-10 16:33:23+00:00,Orangedaddy4,False,0,1
1447234988630478851,True,bobsaget,1447165588078538753,"@bobsaget Same to ya, Bob!",2021-10-10 16:18:04+00:00,agrenadier,False,0,1
1447233675519725572,True,bobsaget,1447165588078538753,@bobsaget unbelievable,2021-10-10 16:12:51+00:00,Nazbolscantwin,False,0,0
1447233329539940354,True,bobsaget,1447165588078538753,@bobsaget https://t.co/PjhawMPmyT,2021-10-10 16:11:28+00:00,SUPERMODELDANNY,False,0,0
1447230879311400967,True,bobsaget,1447165588078538753,"@bobsaget So offensive. 
#AllDaysMatter",2021-10-10 16:01:44+00:00,therealrdavid,False,0,0
1447227502477385733,True,bobsaget,1447165588078538753,@bobsaget World Mental Health Day…be kind.  Happy Sunday.,2021-10-10 15:48:19+00:00,chris_stoliker,False,0,1
1447224240206278659,True,bobsaget,1447165588078538753,"@bobsaget Don't worry, some of us still appreciate kind sentiments. Thanks, hope your Sunday goes well too.

People… https://t.co/VM86seLCim",2021-10-10 15:35:21+00:00,crackysays,False,0,2
1447223951248216065,True,bobsaget,1447165588078538753,"@bobsaget Don't have a good Sunday, have a great Sunday!",2021-10-10 15:34:12+00:00,Matt24818188,False,0,0
1447223412141826053,True,bobsaget,1447165588078538753,@bobsaget Sunday is the animal drug of days.,2021-10-10 15:32:04+00:00,BronxAdjacent,False,0,0
1447221709291999232,True,bobsaget,1447165588078538753,"@bobsaget Hey, thanks Bob Saget!  Have a great Sunday as well!",2021-10-10 15:25:18+00:00,cjkeller,False,0,1
1447219503884955649,True,bobsaget,1447165588078538753,@bobsaget Showing your Sunday privilege Bob.,2021-10-10 15:16:32+00:00,Letuseatcake3,False,0,0
1447219203140956160,True,bobsaget,1447165588078538753,@bobsaget #cancelsaget,2021-10-10 15:15:20+00:00,guyboc,False,0,0
1447218819290869767,True,bobsaget,1447165588078538753,@bobsaget You as well Mr. Saget,2021-10-10 15:13:49+00:00,terrymathews6,False,0,0
1447218590059417602,True,bobsaget,1447165588078538753,"@bobsaget Thank you, Bob. And thanks for always being so caring and positive.  Good Sunday to you, too.",2021-10-10 15:12:54+00:00,cu2katie,False,0,1
1447216861226151936,True,bobsaget,1447165588078538753,@bobsaget thank u bob thats what i needed,2021-10-10 15:06:02+00:00,JaxtenPaxen,False,0,0
1447216432987705352,True,bobsaget,1447165588078538753,@bobsaget And the same to you good man!,2021-10-10 15:04:20+00:00,TNeve25,False,0,1
1447215512644116485,True,bobsaget,1447165588078538753,"@bobsaget Thanks, Bob, you too.",2021-10-10 15:00:40+00:00,SeanMikeDwyer,False,0,0
1447215297795067905,True,bobsaget,1447165588078538753,@bobsaget How dare you.,2021-10-10 14:59:49+00:00,RealMarkNew91,False,0,2
1447213972244111362,True,bobsaget,1447165588078538753,@bobsaget Love ya Bob,2021-10-10 14:54:33+00:00,draiche,False,0,2
1447213540889219080,True,bobsaget,1447165588078538753,@bobsaget What the hell is that supposed to mean?,2021-10-10 14:52:50+00:00,therealhanksr,False,0,0
1447212771381239816,True,bobsaget,1447165588078538753,"@bobsaget You magnificent bastard! But in a good way. Not actually commenting on your parentage, lineage shaming, n… https://t.co/3iJXXa11zo",2021-10-10 14:49:47+00:00,EPDWolff,False,0,0
1447211862945193990,True,bobsaget,1447165588078538753,@bobsaget How dare you. It isn't even SUNDAY in some time zones  anymore. *offended*,2021-10-10 14:46:10+00:00,jenerin16,False,0,2
1447533601076174852,True,DeRayDavis,1447091909164511233,@DeRayDavis https://t.co/cTAATKXZNK,2021-10-11 12:04:39+00:00,Pcoleny,False,0,0
1447505820170735621,True,DeRayDavis,1447091909164511233,@DeRayDavis Me too like welp he missed out.lmaooooooo😭😭😭😩,2021-10-11 10:14:15+00:00,AudreaEasley,False,0,0
1447505625307619329,True,DeRayDavis,1447091909164511233,@DeRayDavis 🤣🤣🤣🤣🤣,2021-10-11 10:13:29+00:00,AudreaEasley,False,0,0
1447232401923624960,True,DeRayDavis,1447091909164511233,@DeRayDavis Next time let me catch it so i wont miss it 😜😜,2021-10-10 16:07:47+00:00,IIreenS,False,0,0
1447126824140500996,True,DeRayDavis,1447091909164511233,@DeRayDavis Or…those could’ve been some bad ass kids!,2021-10-10 09:08:15+00:00,Victorious1_4_U,False,0,0
1447097367656869893,True,DeRayDavis,1447091909164511233,"@DeRayDavis You nasty mthfka. 😆
But did she REALLY? https://t.co/mcxXCiublY",2021-10-10 07:11:12+00:00,MamaTells,False,0,0
1447094356616245249,True,DeRayDavis,1447091909164511233,@DeRayDavis dis nigga here lmao,2021-10-10 06:59:14+00:00,DrMcCarns,False,0,0
1447093226091909124,True,DeRayDavis,1447091909164511233,@DeRayDavis Too much info 😂😂😂 https://t.co/YQ4tUX10zH,2021-10-10 06:54:45+00:00,MsCreative1,False,0,0
1447082165150355456,True,DeRayDavis,1447078671479709696,"@DeRayDavis Brah
That feed bill is probably ridic....",2021-10-10 06:10:48+00:00,TowngeeChi,False,0,0
1447080130300444676,True,DeRayDavis,1447078671479709696,@DeRayDavis For sure wonder what style they are ?,2021-10-10 06:02:43+00:00,HallRashon,False,0,0
1446598097602236423,True,DeRayDavis,1446595867474026498,@DeRayDavis Dope! We know @MichaelBlackson hair is photoshopped. That took time cropping naps out.,2021-10-08 22:07:17+00:00,dramatiq00,False,0,0
1445636349852205059,True,DeRayDavis,1445635017682534400,@DeRayDavis 🍬🍭🍭🍬🍭🍬🍬🍭🍭🍬🍭🍬🍭🍭🍭🍬🍭🍬🍭🍭🍭🍭🍭🍭🍭🍭,2021-10-06 06:25:39+00:00,GrownupCandy1,False,0,0
1445460108549316615,True,DeRayDavis,1445432744272617474,@DeRayDavis Nigga... U ctfu in Ontario. I was right by da entrance. 1 of the best shows I ever saw. U need to come… https://t.co/6DY3vZufic,2021-10-05 18:45:19+00:00,War_Machine1214,False,0,0
1445437781400981504,True,DeRayDavis,1445432744272617474,"@DeRayDavis COME TO L.A., IM GOING FASHO!",2021-10-05 17:16:36+00:00,Anthony25857895,False,0,1
1445296687933628427,True,DeRayDavis,1445125008020451347,@DeRayDavis Are these OGs daughters?,2021-10-05 07:55:57+00:00,Chico_Dust_E,False,0,0
1445254013302214658,True,DeRayDavis,1445125008020451347,@DeRayDavis Call me G,2021-10-05 05:06:22+00:00,MAYORCOBBCITY,False,0,0
1445236972910432256,True,DeRayDavis,1445125008020451347,@DeRayDavis @WynnLord They need pap and sekopo,2021-10-05 03:58:40+00:00,vincentsk,False,0,0
1445131555672928258,True,DeRayDavis,1445125008020451347,@DeRayDavis When you coming back home to do a show my light skin friend. You a Chi city legend in my book bro. We n… https://t.co/wjRP70WFD9,2021-10-04 20:59:46+00:00,IAm_Who_IAm_83,False,0,0
1446795326543650827,True,ChrisGorham,1446712117642481665,@ChrisGorham Who were you rooting for? I wanted the girl to win 🥺,2021-10-09 11:11:00+00:00,minskypooh,False,0,0
1447836955216056324,True,thekatvond,1446960193120522243,@thekatvond @amoebamusic 🙌🔥🙌,2021-10-12 08:10:04+00:00,LeviColtrane,False,0,0
1447217460374032385,True,thekatvond,1446960193120522243,@thekatvond @amoebamusic 🖤,2021-10-10 15:08:25+00:00,jimmyfcknsinner,False,0,0
1446984121193050113,True,thekatvond,1446960193120522243,@thekatvond @amoebamusic Live for your eyeliner……,2021-10-09 23:41:12+00:00,VictoriaSenga,False,0,0
1446983120197091330,True,thekatvond,1446960193120522243,@thekatvond @amoebamusic Are u still tattooing?,2021-10-09 23:37:14+00:00,e93876ce21294f1,False,0,0
1446969429699477505,True,thekatvond,1446960193120522243,@thekatvond @amoebamusic 😲🖤,2021-10-09 22:42:50+00:00,stellaelric,False,0,0
1446963982292684808,True,thekatvond,1446960193120522243,@thekatvond @amoebamusic HOT,2021-10-09 22:21:11+00:00,longstaff_tammy,False,0,1
1446960754008199176,True,thekatvond,1446960193120522243,"@thekatvond @amoebamusic Приезжай в Россию, я тебя покатаю https://t.co/9vkIeCU8uR",2021-10-09 22:08:21+00:00,Eonegreat,False,0,0
1446960299823669250,True,thekatvond,1446960193120522243,@thekatvond @amoebamusic CONGRATS! 👏👏👏👏,2021-10-09 22:06:33+00:00,bonniegrrl,False,0,0
1446633583976779783,True,thekatvond,1446611141661184004,@thekatvond @lmnandr @BelascoLA I wanna see you liiiive!! 🖤,2021-10-09 00:28:18+00:00,davidberggg,False,0,0
1446615507109482497,True,thekatvond,1446611141661184004,"@thekatvond @lmnandr @BelascoLA I'm very proud of you @thekatvond , you sure showed them who you are 💪🧛‍♀️",2021-10-08 23:16:28+00:00,iAmMeThatsWho,False,0,0
1447914538758639621,True,thekatvond,1444365847166816257,"@thekatvond Wait.
    You still do tattoos yes?",2021-10-12 13:18:21+00:00,TrollMeisterkk,False,0,0
1447043274745659396,True,thekatvond,1443621977684529153,"@thekatvond Please! 
México!!!!!!!!! 🖤✨",2021-10-10 03:36:16+00:00,la_malditabruja,False,0,0
1447673045397688321,True,thekatvond,1439665651581427715,"@thekatvond @VONDshoes *cough* *cough* we’re waiting on the gold pumps to come back miss gurl, and we want your mak… https://t.co/Gp3p3Br41E",2021-10-11 21:18:45+00:00,Puppyknees,False,0,0
1448039829938266113,True,NateBerkus,1447940124654727168,@NateBerkus @hgtv @discoveryplus love this concept for a show and love the timeless looks of the homes you do-it is… https://t.co/ISKrbYu3at,2021-10-12 21:36:13+00:00,matthew46956757,False,0,0
1447997181026201601,True,NateBerkus,1447940124654727168,"@NateBerkus @hgtv @discoveryplus Not me, as it would be a bit anxiety provoking. Although I am loving that charcoal… https://t.co/KO1Jw17cat",2021-10-12 18:46:45+00:00,CaliforniaHoney,False,0,0
1447978493120237575,True,NateBerkus,1447940124654727168,@NateBerkus @hgtv @discoveryplus Can’t wait👏🏻❤️ #nateandjeremiahhomeproject,2021-10-12 17:32:29+00:00,ALundquist5,False,0,0
1447976975705026565,True,NateBerkus,1447940124654727168,@NateBerkus @hgtv @discoveryplus Choosing the right cabinet is a matter of national importance—for presidents and homeowners alike.,2021-10-12 17:26:27+00:00,framebridge,False,0,0
1447958624530313217,True,NateBerkus,1447940124654727168,@NateBerkus @hgtv @discoveryplus Can’t wait,2021-10-12 16:13:32+00:00,dianeMcCulloc10,False,0,0
1447956263657218048,True,NateBerkus,1447940124654727168,@NateBerkus @hgtv @discoveryplus This is me and tile. 10000%,2021-10-12 16:04:09+00:00,buckingham_meg,False,0,0
1447955374586335250,True,NateBerkus,1447940124654727168,@NateBerkus @hgtv @discoveryplus I’ll be watching 😊,2021-10-12 16:00:37+00:00,LisaACarlile1,False,0,0
1447940484601683969,True,NateBerkus,1447940124654727168,@NateBerkus @hgtv @discoveryplus You guys have my dream job shopping and spending other people's money!!! 🤗,2021-10-12 15:01:27+00:00,cdoobie1,False,0,0
1447717921678151685,True,NateBerkus,1447577730321510401,@NateBerkus @HouseBeautiful Most adults don't have bedrooms like that,2021-10-12 00:17:04+00:00,m_rimmer,False,0,1
1447616015257554947,True,NateBerkus,1447577730321510401,@NateBerkus @HouseBeautiful Perfection 👌,2021-10-11 17:32:08+00:00,oriya20,False,0,1
1447957659878051840,True,NateBerkus,1447215618806140931,@NateBerkus 100%!,2021-10-12 16:09:42+00:00,BRentable,False,0,0
1447708771157954561,True,NateBerkus,1447215618806140931,@NateBerkus @NateBerkus thanks for always spreading the good word. Being there for ourselves allows us to be there… https://t.co/vToLMxxUTP,2021-10-11 23:40:42+00:00,alextrestik,False,0,0
1447517064797642755,True,NateBerkus,1447215618806140931,@NateBerkus Struggling today. Needed to hear that.  Also thinking about starting a self care center.  Picked up the… https://t.co/hPpdiW8sg1,2021-10-11 10:58:56+00:00,Suzanator,False,0,0
1447468914514878464,True,NateBerkus,1447215618806140931,@NateBerkus I so agree @nateberkus... if we don't love and take care of ourselves we can't begin to care for this w… https://t.co/0uz04bn8ZP,2021-10-11 07:47:36+00:00,charlotteanniea,False,0,0
1447314473065320453,True,NateBerkus,1447215618806140931,"@NateBerkus Remember, many people can be affected by one person with a mental health struggle. Relationships fractu… https://t.co/Yiywoi6b0H",2021-10-10 21:33:54+00:00,CarolineG0229,False,0,0
1447253331018092553,True,NateBerkus,1447215618806140931,@NateBerkus Mental health is whole health!,2021-10-10 17:30:57+00:00,TheLastInch,False,0,0
1447217823307026432,True,NateBerkus,1447215618806140931,"@NateBerkus Mental health is health. Approach mental illness with the same care, compassion and treatment as physical illness.",2021-10-10 15:09:51+00:00,rustyisacowboy,False,0,0
1447216174287265797,True,NateBerkus,1447215618806140931,@NateBerkus Okay.,2021-10-10 15:03:18+00:00,RickieSamson,False,0,0
1447224831787737092,True,NateBerkus,1446852968146419716,@NateBerkus Absolutely! He’s grown so fast😊,2021-10-10 15:37:42+00:00,Pedy53,False,0,0
1447053416618934274,True,NateBerkus,1446852968146419716,@NateBerkus For the love of all holy safety. You and your family are adorable. #fortheloveofallholysafety.,2021-10-10 04:16:34+00:00,WooWho5,False,0,0
1446937687882178561,True,NateBerkus,1446852968146419716,@NateBerkus In my head I can hear his squeals of laughter and there’s nothing more adorable than a child’s laughter… https://t.co/xkzHi5CNLD,2021-10-09 20:36:42+00:00,ValerieClark3,False,0,0
1446921130640617475,True,NateBerkus,1446852968146419716,@NateBerkus And they grow so fast...glad you are taking advantage of the time now!,2021-10-09 19:30:54+00:00,proorganizing,False,0,0
1446872079844790274,True,NateBerkus,1446852968146419716,"@NateBerkus Time goes by too quickly! Our grandchildren were toddlers yesterday and are now 7 and 9. By the way, I… https://t.co/ZPHLpoeKK0",2021-10-09 16:16:00+00:00,CarolEl08898544,False,0,0
1446859595796910080,True,NateBerkus,1446852968146419716,@NateBerkus Yes!! I miss those days!! The days are long but the years are short is so true 🥺,2021-10-09 15:26:23+00:00,tholowac,False,0,1
1446857680719593475,True,NateBerkus,1446852968146419716,@NateBerkus I literally joined a gym when my kids were in 2nd grade so I could carry them longer 🌻💛,2021-10-09 15:18:47+00:00,reenee3501,False,0,4
1446857130238226437,True,NateBerkus,1446852968146419716,@NateBerkus I absolutely love your beautiful family!,2021-10-09 15:16:35+00:00,Shemaraen,False,0,1
1446943889395388416,True,NateBerkus,1446128183447674889,"@NateBerkus @hgtv @discoveryplus Yes, and I loved it (and them). But one thing puzzled me. We had that same coffee… https://t.co/TAlpLaCDTP",2021-10-09 21:01:20+00:00,Romare,False,0,0
1446937728436748289,True,NateBerkus,1446128183447674889,@NateBerkus @discoveryplus @hgtv I am trying to find this on HGTV. When is it starting on tv?,2021-10-09 20:36:51+00:00,BondDodiebond,False,0,0
1447727173981331465,True,LizGillies,1447543321052786692,"@LizGillies If you see this, what’s one of your favorite outfits thus far?",2021-10-12 00:53:50+00:00,theonlyychels,False,0,0
1447627163608432644,True,LizGillies,1447543321052786692,"@LizGillies I miss Steven. 😕
And original-recipe Krystal. 😟
And Alexis v1.0. 😭🔥
And Alexis v2.0. 😄
There needs to b… https://t.co/iW3SAd99oV",2021-10-11 18:16:26+00:00,insimonated,False,0,0
1447625927974920195,True,LizGillies,1447543321052786692,@LizGillies https://t.co/gs6pbS1GWM,2021-10-11 18:11:31+00:00,s_ffron7,True,1,2
1447607719754715146,True,LizGillies,1447543321052786692,"@LizGillies amo todos mds, dou até a vida",2021-10-11 16:59:10+00:00,liziesrare,False,0,0
1447606599699374085,True,LizGillies,1447543321052786692,@LizGillies Bring back Steven! @cw_dynasty @TheCW,2021-10-11 16:54:43+00:00,s_ffron7,False,0,0
1447599915572424707,True,LizGillies,1447543321052786692,"@LizGillies hey liz , should i start watching dynasty ?",2021-10-11 16:28:09+00:00,deenachann,False,0,1
1447592810538881026,True,LizGillies,1447543321052786692,@LizGillies tell us your favorite fallon outfit from season 4!!,2021-10-11 15:59:55+00:00,lizmcgillz,False,0,0
1447577821602267136,True,LizGillies,1447543321052786692,@LizGillies Iconic,2021-10-11 15:00:22+00:00,theofficalseppy,False,0,0
1447577367543787523,True,LizGillies,1447543321052786692,@LizGillies https://t.co/Ejfm9G61zo,2021-10-11 14:58:33+00:00,salemarden85,True,1,2
1447570735724171275,True,LizGillies,1447543321052786692,@LizGillies Liz Gillies YOU ARE PERFECTION 😭🥰😍 make makeup or something I’ll buy it all LOL,2021-10-11 14:32:12+00:00,GlamgirljaayXo,True,1,1
1447569652096327684,True,LizGillies,1447543321052786692,@LizGillies https://t.co/trVD7bDyvG,2021-10-11 14:27:54+00:00,Fplizgillies,False,0,3
1447568772928262146,True,LizGillies,1447543321052786692,@LizGillies YAY !!!,2021-10-11 14:24:24+00:00,lizsgillz,False,0,0
1447567355589058561,True,LizGillies,1447543321052786692,@LizGillies Must be😍,2021-10-11 14:18:46+00:00,254_flower,False,0,0
1447565465413472257,True,LizGillies,1447543321052786692,"@LizGillies I miss seeing Fallon in a new episode every week, can't wait for season 5 to premiere 🥺😭",2021-10-11 14:11:16+00:00,multifandomx_j,False,0,1
1447565040916258819,True,LizGillies,1447543321052786692,"@LizGillies Today is the 4th anniversary of Dynasty, where is the celebration?",2021-10-11 14:09:34+00:00,multifandomx_j,False,0,0
1447557791154049027,True,LizGillies,1447543321052786692,@LizGillies omg sav yas,2021-10-11 13:40:46+00:00,emorigillz,False,0,1
1447555149849718788,True,LizGillies,1447543321052786692,@LizGillies Her looks are my favorite part of the show😍,2021-10-11 13:30:16+00:00,Sawzall2552,False,0,0
1447552880043601922,True,LizGillies,1447543321052786692,@LizGillies What's your favorite brand Fallon has worn?,2021-10-11 13:21:15+00:00,Fplizgillies,True,1,2
1447548535537274884,True,LizGillies,1447543321052786692,"@LizGillies and nobody would look better in those than you. 

 https://t.co/LClJXsApgC",2021-10-11 13:03:59+00:00,anyhatala,False,0,0
1447548114219454468,True,LizGillies,1447543321052786692,@LizGillies Bestie say to the Dynasty writers that we want Steven comeback un season 5 🥺❤️,2021-10-11 13:02:19+00:00,turbogaldxano,False,0,3
1447547629563432967,True,LizGillies,1447543321052786692,@LizGillies I'm so excited for your this year halloween costume,2021-10-11 13:00:23+00:00,dingusariliz,False,0,0
1447547150456524811,True,LizGillies,1447543321052786692,@LizGillies i hope you’re resting !! can’t wait to have you in my screen for season 5 !,2021-10-11 12:58:29+00:00,ashleykatycat,False,0,0
1447546873187762178,True,LizGillies,1447543321052786692,@LizGillies Makes me wanna binge watch Dynasty all over again. Although season 3 wasn't exactly easy to watch.,2021-10-11 12:57:23+00:00,Apollo_Pascual,False,0,0
1447546339353501698,True,LizGillies,1447543321052786692,@LizGillies you were born to play fallon carrington,2021-10-11 12:55:16+00:00,saabibi,False,0,0
1447545820102991876,True,LizGillies,1447543321052786692,@LizGillies pictures of this one when? 😭 https://t.co/uaBgBEjGOc,2021-10-11 12:53:12+00:00,annajogia,False,0,19
1447545303922618369,True,LizGillies,1447543321052786692,@LizGillies Fallon’s outfit = everything,2021-10-11 12:51:09+00:00,ridebianca,False,0,0
1447544980143280136,True,LizGillies,1447543321052786692,"@LizGillies I really like how you act, you’re absolutely amazing!!  Fallon crazy girl I have never seen.",2021-10-11 12:49:52+00:00,MubarakaHussei3,True,1,1
1447544851101360133,True,LizGillies,1447543321052786692,@LizGillies You guys have serious budget and taste 🤤,2021-10-11 12:49:21+00:00,jb_kg_sg,False,0,0
1447544759329902597,True,LizGillies,1447543321052786692,@LizGillies What is your favorite Fallon outfit?,2021-10-11 12:48:59+00:00,EdwardIsSoCool,False,0,0
1447544711162601473,True,LizGillies,1447543321052786692,@LizGillies Fallon is the queen of fashion,2021-10-11 12:48:47+00:00,EdwardIsSoCool,True,1,1
1447544627599446020,True,LizGillies,1447543321052786692,@LizGillies elizabeth why are u up so early,2021-10-11 12:48:27+00:00,dvrthea,False,0,0
1447544399177596928,True,LizGillies,1447543321052786692,@LizGillies any hints on your halloween costume?,2021-10-11 12:47:33+00:00,dvrthea,False,0,0
1447544285428060160,True,LizGillies,1447543321052786692,@LizGillies what was ur favourite outfit you wore in season 4,2021-10-11 12:47:06+00:00,lizgilliee,False,0,0
1447544274094944261,True,LizGillies,1447543321052786692,@LizGillies i love uuuu sm &lt;3,2021-10-11 12:47:03+00:00,icsmari,False,0,0
1447544230419648513,True,LizGillies,1447543321052786692,@LizGillies so deserve sav 🤍,2021-10-11 12:46:53+00:00,lizgillz_0,False,0,0
1447544219669700614,True,LizGillies,1447543321052786692,@LizGillies the markarian outfits are so iconic,2021-10-11 12:46:50+00:00,hubersworId,False,0,1
1447544219439190027,True,LizGillies,1447543321052786692,@LizGillies what are u gonna be for halloween,2021-10-11 12:46:50+00:00,lizgilliee,False,0,0
1447544182373957638,True,LizGillies,1447543321052786692,@LizGillies congrats savv,2021-10-11 12:46:41+00:00,lizgillz_0,False,0,0
1447544103567233029,True,LizGillies,1447543321052786692,@LizGillies favorite looks from s4?? plsss,2021-10-11 12:46:23+00:00,annajogia,False,0,0
1447544024366297092,True,LizGillies,1447543321052786692,@LizGillies amazing!!!,2021-10-11 12:46:04+00:00,annajogia,False,0,0
1447543940467474439,True,LizGillies,1447543321052786692,@LizGillies the rodarte dresses w the big ass flowers make me go https://t.co/hVBzVmkFdi,2021-10-11 12:45:44+00:00,hubersworId,False,0,1
1447543826176954372,True,LizGillies,1447543321052786692,@LizGillies SAV SO DESERVED @lizabethgillz,2021-10-11 12:45:16+00:00,ghostinyibo,False,0,1
1447543805436104704,True,LizGillies,1447543321052786692,@LizGillies Dammmm the budget was deserved but there!!!!!!!!!! Ate every look,2021-10-11 12:45:11+00:00,edward_ent,False,0,1
1447543731393994759,True,LizGillies,1447543321052786692,@LizGillies you know you look good on it right,2021-10-11 12:44:54+00:00,pitereyy,False,0,0
1447543697147523072,True,LizGillies,1447543321052786692,@LizGillies YOURE BACK WE MISSED YOU SO MUCH https://t.co/zi6lXVAEXe,2021-10-11 12:44:46+00:00,hubersworId,False,0,1
1447543659260436481,True,LizGillies,1447543321052786692,@LizGillies https://t.co/1oLNfJyybW 🎃👻,2021-10-11 12:44:37+00:00,ghostinyibo,False,0,2
1447543642470686727,True,LizGillies,1447543321052786692,@LizGillies fallon's style &gt;&gt;&gt;&gt;&gt;&gt;,2021-10-11 12:44:33+00:00,vulnerablepov,False,0,0
1447543612208820230,True,LizGillies,1447543321052786692,@LizGillies which is ur favourite designer fallon has worn?,2021-10-11 12:44:25+00:00,smileygillz,False,0,1
1447543609637720066,True,LizGillies,1447543321052786692,@LizGillies So what your favourite thing you wore in season 4?,2021-10-11 12:44:25+00:00,mel_gillies,False,0,0
1447543529878740993,True,LizGillies,1447543321052786692,@LizGillies are u excited for halloween,2021-10-11 12:44:06+00:00,dojaslvt,False,0,0
1447543504268369923,True,LizGillies,1447543321052786692,@LizGillies heyy,2021-10-11 12:44:00+00:00,clinemelio,False,0,0
1447543461738078208,True,LizGillies,1447543321052786692,@LizGillies which was ur favorite??,2021-10-11 12:43:49+00:00,awesomegillies,False,0,0
1447543460446314502,True,LizGillies,1447543321052786692,@LizGillies do you start working on s5 this month?,2021-10-11 12:43:49+00:00,ricardoshor99,False,0,0
1447543419258216448,True,LizGillies,1447543321052786692,@LizGillies fallons a rich gal,2021-10-11 12:43:39+00:00,adoregillies,False,0,1
1447543385364090882,True,LizGillies,1447543321052786692,@LizGillies https://t.co/X8VKNhKitQ,2021-10-11 12:43:31+00:00,westglorix,False,0,0
1448027781141565451,True,JeffProbst,1446172645855170563,@JeffProbst At least he hasn't lost his cool as you have ages now...,2021-10-12 20:48:20+00:00,kkatitis,False,0,0
1447947629279784967,True,JeffProbst,1446172645855170563,@JeffProbst Have you thought of doing a show for wheelchair bound people,2021-10-12 15:29:51+00:00,JoeyDeloria,False,0,0
1447753228184178691,True,JeffProbst,1446172645855170563,"@JeffProbst Yooo, this last season was crazy! Just finished the season finale. Can’t believe this has been going on for 27 seasons!",2021-10-12 02:37:22+00:00,sebaillie,False,0,0
1447667448732291075,True,JeffProbst,1446172645855170563,@JeffProbst Bro u didn’t have to change come in guys 😭,2021-10-11 20:56:30+00:00,LoganWelsh14,False,0,0
1447569933051772928,True,JeffProbst,1446172645855170563,"@JeffProbst I have been watching survivor for what is now over a decade, but recently Ive been watching and feel li… https://t.co/QbgE3uJClP",2021-10-11 14:29:01+00:00,N3D96929825,False,0,0
1447267999467991042,True,JeffProbst,1446172645855170563,@JeffProbst Complaint #2: way too many advantages. shared immunity one is just stupid. it’s like you’re trying too… https://t.co/xq1IfiLCx5,2021-10-10 18:29:14+00:00,justnotatweeter,False,0,0
1447256899229945857,True,JeffProbst,1446172645855170563,@JeffProbst Is it just me or are Survivor editors getting lazy? Like these flashbacks to the past are just sloppy.… https://t.co/VynKBxgcMf,2021-10-10 17:45:08+00:00,justnotatweeter,False,0,0
1446971460807974912,True,JeffProbst,1446172645855170563,@JeffProbst This is my dream job!!,2021-10-09 22:50:54+00:00,4mandms,False,0,0
1446913797164347393,True,JeffProbst,1446172645855170563,"@JeffProbst @JeffProbst I feel like this is a version of ""which one of these things is not like the other"", with th… https://t.co/GtEZcSi9eK",2021-10-09 19:01:46+00:00,JessicaBohn,False,0,0
1446902879554580486,True,JeffProbst,1446172645855170563,@JeffProbst #Survivor Mystery Question to @JeffProbst  ask John who sent me this Survivor Crew hat to me anonymousl… https://t.co/xVt62Oz9GE,2021-10-09 18:18:23+00:00,Gloriasroom,False,0,1
1446840799153565710,True,JeffProbst,1446172645855170563,@JeffProbst Come on GUYS good job 🤣,2021-10-09 14:11:42+00:00,Chuck17069059,False,0,0
1446731987075674113,True,JeffProbst,1446172645855170563,@JeffProbst The game has become propoganda for sick bs,2021-10-09 06:59:19+00:00,Sherlock7Hound,False,0,0
1446665942256263170,True,JeffProbst,1446172645855170563,"@JeffProbst I love all previous 40 seasons, please fix 42! Much ❤, thx for what you all do! #41tryingtohardtoberevelant",2021-10-09 02:36:53+00:00,Mkluven1,False,0,0
1446632880571043841,True,JeffProbst,1446172645855170563,"@JeffProbst Not liberal enough to watch anymore.  While you’re at it, drop the word, “Tribe” because that’s a racist comment.",2021-10-09 00:25:30+00:00,JohnPre56103004,False,0,0
1446572265412468738,True,JeffProbst,1446172645855170563,@JeffProbst Come on in guys…….,2021-10-08 20:24:38+00:00,nkramer2411,False,0,0
1446554031472582658,True,JeffProbst,1446172645855170563,@JeffProbst Awesome,2021-10-08 19:12:11+00:00,PhilKeoghan,True,1,29
1446493431459635202,True,JeffProbst,1446172645855170563,@JeffProbst Are you allowed to call him a GUY or HE? We wouldn't want to offend this overly sensitive world that we now live in.,2021-10-08 15:11:23+00:00,aunique123,False,0,0
1446477299432501250,True,JeffProbst,1446172645855170563,@JeffProbst I have disability and would never be able to compete. Why doesn't this show support people with disabil… https://t.co/UhyJkVZYpV,2021-10-08 14:07:17+00:00,loriwoo01209131,False,0,0
1446476139011219456,True,JeffProbst,1446172645855170563,@JeffProbst You are the best!!!  You are amazing that after 41 seasons you keep it new and fresh while keeping traditions.    Keep it up.,2021-10-08 14:02:40+00:00,edjenks1,False,0,0
1446442737860022272,True,JeffProbst,1446172645855170563,@JeffProbst John is awesome.,2021-10-08 11:49:56+00:00,MikeZahalsky,False,0,1
